date,price_usd,volume
2024-05-24,7.623,1
2024-05-24,7.349,1
2024-05-24,7.821,2
2024-05-24,7.516,1
2024-05-24,7.227,1
2024-05-24,7.878,4
2024-05-24,8.128,2
2024-05-24,8.352,3
2024-05-24,8.381,2
2024-05-24,7.948,2
2024-05-24,7.944,2
2024-05-24,8.396,3
2024-05-24,8.54,1
2024-05-24,8.07,2
2024-05-24,8.128,1
2024-05-25,8.136,3
2024-05-25,8.386,2
2024-05-25,14.178,1
2024-05-25,8.062,2
2024-05-25,8.238,3
2024-05-25,8.518,1
2024-05-25,7.882,2
2024-05-25,8.44,1
2024-05-25,7.824,2
2024-05-25,8.171,1
2024-05-25,8.118,1
2024-05-25,7.37,1
2024-05-25,7.342,2
2024-05-25,7.915,2
2024-05-25,7.583,2
2024-05-25,8.08,5
2024-05-25,8.12,3
2024-05-25,8.365,1
2024-05-25,8.319,2
2024-05-26,7.607,1
2024-05-26,8.333,2
2024-05-26,7.957,2
2024-05-26,7.957,1
2024-05-26,7.879,1
2024-05-26,7.897,1
2024-05-26,7.927,4
2024-05-26,7.65,1
2024-05-26,7.525,3
2024-05-26,7.897,1
2024-05-26,7.64,3
2024-05-26,7.954,1
2024-05-26,7.737,2
2024-05-26,7.954,3
2024-05-26,7.957,1
2024-05-27,8.156,2
2024-05-27,7.061,1
2024-05-27,8.37,1
2024-05-27,8.0,2
2024-05-27,8.091,2
2024-05-27,7.267,1
2024-05-27,8.124,2
2024-05-27,7.863,2
2024-05-27,8.161,2
2024-05-27,8.308,1
2024-05-27,8.373,3
2024-05-27,8.385,3
2024-05-27,8.341,1
2024-05-28,8.776,1
2024-05-28,8.096,1
2024-05-28,8.428,1
2024-05-28,8.01,2
2024-05-28,8.467,1
2024-05-28,8.467,1
2024-05-28,8.467,1
2024-05-28,7.451,2
2024-05-28,8.471,2
2024-05-28,7.387,1
2024-05-28,8.475,1
2024-05-28,7.755,1
2024-05-28,7.767,1
2024-05-28,7.764,4
2024-05-28,8.438,1
2024-05-28,8.317,4
2024-05-28,7.594,1
2024-05-28,8.44,1
2024-05-28,8.463,2
2024-05-28,8.43,3
2024-05-29,8.491,4
2024-05-29,8.491,3
2024-05-29,8.387,1
2024-05-29,8.498,2
2024-05-29,8.038,1
2024-05-29,8.084,1
2024-05-29,8.302,1
2024-05-29,7.306,1
2024-05-29,8.139,1
2024-05-29,7.657,2
2024-05-29,7.63,2
2024-05-29,7.961,1
2024-05-29,7.313,1
2024-05-29,7.909,1
2024-05-30,7.812,1
2024-05-30,7.915,1
2024-05-30,7.267,3
2024-05-30,7.133,1
2024-05-30,7.703,2
2024-05-30,7.966,1
2024-05-30,7.624,1
2024-05-30,7.447,2
2024-05-30,8.009,1
2024-05-30,8.3,3
2024-05-30,7.472,2
2024-05-30,8.348,1
2024-05-30,8.316,4
2024-05-30,8.199,2
2024-05-30,7.872,2
2024-05-30,7.581,2
2024-05-30,7.93,1
2024-05-31,7.936,2
2024-05-31,7.929,1
2024-05-31,7.801,2
2024-05-31,7.949,1
2024-05-31,7.698,1
2024-05-31,7.985,1
2024-05-31,7.781,1
2024-05-31,7.916,1
2024-05-31,8.373,2
2024-05-31,8.183,1
2024-05-31,7.196,5
2024-05-31,8.498,4
2024-05-31,8.551,3
2024-05-31,7.18,1
2024-05-31,8.457,2
2024-06-01,8.535,1
2024-06-01,13.641,2
2024-06-01,8.416,1
2024-06-01,23.981,1
2024-06-01,8.175,1
2024-06-01,8.033,1
2024-06-01,8.159,1
2024-06-01,7.109,1
2024-06-01,7.824,3
2024-06-01,7.684,2
2024-06-01,7.53,6
2024-06-01,7.733,5
2024-06-01,7.932,2
2024-06-01,7.984,1
2024-06-01,8.178,4
2024-06-01,8.452,3
2024-06-02,7.718,2
2024-06-02,8.452,1
2024-06-02,7.938,2
2024-06-02,7.517,1
2024-06-02,7.504,1
2024-06-02,7.52,1
2024-06-02,7.91,1
2024-06-02,7.656,2
2024-06-02,7.915,1
2024-06-02,7.933,2
2024-06-02,7.919,4
2024-06-02,7.987,1
2024-06-02,8.017,4
2024-06-02,8.029,2
2024-06-02,8.562,1
2024-06-03,7.611,1
2024-06-03,7.617,2
2024-06-03,7.893,1
2024-06-03,7.607,1
2024-06-03,7.873,2
2024-06-03,7.894,1
2024-06-03,7.666,4
2024-06-03,7.599,4
2024-06-03,7.355,2
2024-06-03,7.894,3
2024-06-03,7.702,2
2024-06-03,7.898,4
2024-06-03,8.562,5
2024-06-03,8.612,3
2024-06-03,8.423,1
2024-06-04,8.461,2
2024-06-04,8.517,2
2024-06-04,7.625,1
2024-06-04,8.0,2
2024-06-04,8.029,1
2024-06-04,8.432,1
2024-06-04,8.428,1
2024-06-04,8.397,1
2024-06-04,7.53,1
2024-06-04,7.472,1
2024-06-04,8.11,2
2024-06-04,8.106,1
2024-06-04,8.141,2
2024-06-04,7.998,4
2024-06-04,7.756,2
2024-06-04,8.112,1
2024-06-05,7.109,1
2024-06-05,7.087,2
2024-06-05,7.334,2
2024-06-05,7.666,4
2024-06-05,7.843,1
2024-06-05,7.843,1
2024-06-05,8.002,2
2024-06-05,7.974,2
2024-06-05,7.496,1
2024-06-05,7.472,1
2024-06-05,8.422,1
2024-06-05,8.422,3
2024-06-05,7.635,4
2024-06-05,7.64,3
2024-06-05,7.52,3
2024-06-05,8.152,3
2024-06-05,7.883,1
2024-06-05,8.163,2
2024-06-05,8.504,3
2024-06-05,8.512,1
2024-06-05,8.61,2
2024-06-06,8.213,2
2024-06-06,7.949,3
2024-06-06,8.22,2
2024-06-06,7.464,1
2024-06-06,7.791,2
2024-06-06,7.504,3
2024-06-06,7.637,2
2024-06-06,8.156,1
2024-06-06,8.1,1
2024-06-06,6.787,1
2024-06-06,7.697,1
2024-06-06,6.559,2
2024-06-06,7.63,1
2024-06-06,7.654,1
2024-06-06,6.986,2
2024-06-06,7.711,1
2024-06-06,7.706,1
2024-06-07,7.984,1
2024-06-07,7.954,1
2024-06-07,7.681,2
2024-06-07,8.112,3
2024-06-07,7.583,1
2024-06-07,7.712,1
2024-06-07,7.771,1
2024-06-07,7.977,1
2024-06-07,8.125,2
2024-06-07,7.762,2
2024-06-07,8.137,3
2024-06-07,8.14,4
2024-06-07,8.209,2
2024-06-07,8.418,2
2024-06-07,8.519,2
2024-06-08,8.63,2
2024-06-08,8.546,1
2024-06-08,7.946,1
2024-06-08,7.947,2
2024-06-08,7.945,2
2024-06-08,7.833,1
2024-06-08,7.678,1
2024-06-08,7.686,1
2024-06-08,7.52,3
2024-06-08,7.634,2
2024-06-08,7.602,2
2024-06-08,7.73,4
2024-06-08,7.733,3
2024-06-08,7.543,3
2024-06-08,7.94,2
2024-06-08,7.97,1
2024-06-08,7.237,4
2024-06-08,8.074,1
2024-06-09,7.922,1
2024-06-09,7.621,2
2024-06-09,7.63,1
2024-06-09,9.183,1
2024-06-09,7.701,1
2024-06-09,7.774,1
2024-06-09,6.875,1
2024-06-09,7.109,1
2024-06-09,8.214,2
2024-06-09,7.387,4
2024-06-09,7.623,1
2024-06-09,7.677,4
2024-06-09,7.63,1
2024-06-09,7.744,4
2024-06-09,7.509,3
2024-06-09,7.551,2
2024-06-10,7.816,1
2024-06-10,7.33,1
2024-06-10,7.839,2
2024-06-10,7.82,1
2024-06-10,7.267,1
2024-06-10,7.938,3
2024-06-10,7.946,1
2024-06-10,7.709,2
2024-06-10,8.004,3
2024-06-10,7.09,3
2024-06-10,7.377,8
2024-06-10,7.625,2
2024-06-10,7.63,3
2024-06-10,7.638,1
2024-06-11,7.632,1
2024-06-11,7.512,1
2024-06-11,7.537,1
2024-06-11,7.786,1
2024-06-11,7.759,2
2024-06-11,7.543,3
2024-06-11,7.567,1
2024-06-11,6.847,1
2024-06-11,7.409,3
2024-06-11,7.621,1
2024-06-11,7.799,1
2024-06-11,7.347,2
2024-06-11,7.307,6
2024-06-11,7.611,1
2024-06-11,7.267,1
2024-06-11,7.603,2
2024-06-11,7.601,1
2024-06-11,7.619,2
2024-06-11,7.618,5
2024-06-12,7.624,2
2024-06-12,7.63,1
2024-06-12,7.749,3
2024-06-12,7.808,2
2024-06-12,7.764,1
2024-06-12,7.359,2
2024-06-12,7.63,1
2024-06-12,7.724,1
2024-06-12,7.791,2
2024-06-12,7.831,2
2024-06-12,7.957,1
2024-06-12,7.982,1
2024-06-12,7.705,2
2024-06-12,7.618,5
2024-06-12,7.109,3
2024-06-12,7.134,1
2024-06-13,7.459,2
2024-06-13,7.746,3
2024-06-13,7.109,1
2024-06-13,7.725,2
2024-06-13,7.275,1
2024-06-13,7.57,1
2024-06-13,7.578,1
2024-06-13,7.613,1
2024-06-13,6.884,1
2024-06-13,7.189,2
2024-06-13,7.567,3
2024-06-13,7.507,3
2024-06-13,7.377,1
2024-06-13,7.507,2
2024-06-13,7.57,4
2024-06-13,7.196,1
2024-06-13,7.447,2
2024-06-14,7.353,2
2024-06-14,7.654,1
2024-06-14,7.649,1
2024-06-14,7.338,1
2024-06-14,7.768,2
2024-06-14,7.837,2
2024-06-14,7.874,1
2024-06-14,7.429,4
2024-06-14,7.061,1
2024-06-14,7.393,3
2024-06-14,7.426,3
2024-06-14,7.335,2
2024-06-14,7.56,1
2024-06-14,7.637,1
2024-06-14,7.668,2
2024-06-15,4.534,1
2024-06-15,7.291,1
2024-06-15,7.186,1
2024-06-15,7.061,1
2024-06-15,6.058,1
2024-06-15,7.397,2
2024-06-15,7.147,2
2024-06-15,7.006,2
2024-06-15,7.061,2
2024-06-15,7.527,2
2024-06-15,6.902,4
2024-06-15,7.122,1
2024-06-15,7.134,4
2024-06-15,12.813,1
2024-06-15,7.156,1
2024-06-15,7.498,2
2024-06-15,7.348,2
2024-06-15,7.061,1
2024-06-15,7.843,3
2024-06-16,7.038,1
2024-06-16,7.378,3
2024-06-16,7.875,2
2024-06-16,7.836,1
2024-06-16,7.92,2
2024-06-16,7.888,1
2024-06-16,7.613,1
2024-06-16,7.811,3
2024-06-16,7.72,1
2024-06-16,7.583,3
2024-06-16,7.501,1
2024-06-16,7.508,3
2024-06-16,7.085,1
2024-06-16,6.777,1
2024-06-16,7.639,2
2024-06-16,7.746,2
2024-06-17,7.778,3
2024-06-17,7.859,2
2024-06-17,5.815,1
2024-06-17,7.813,1
2024-06-17,7.4,1
2024-06-17,7.61,1
2024-06-17,7.531,2
2024-06-17,7.799,2
2024-06-17,7.804,3
